country_code,device_category,ad_unit_name,requests_old,cpma_old,fill_rate_old,fp_rules_old,fp_vertex_old,lb_old,ub_old,fp_old,requests_new,cpma_new,fill_rate_new,fp_rules_new,fp_vertex_new,lb_new,ub_new,fp_new
CL,Smartphone-iOS,/4735792/reuters_mpu,1,0.022934,0.088815789,-100,0.258732766,0.009551073,1.506270766,0.258732766,1,0.010714,0.047619048,-100,0.255589873,0.002630685,1.553683639,0.255589873
CL,Desktop,/4735792/reuters_desktop_right_rail_4,1,0.028553,0.095477387,-100,0.275075376,0.003834025,1.771549463,0.275075376,19,0.055677,0.116402116,-100,0.303991258,0.024695475,1.574596286,0.303991258
CL,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,5,0.043762,0.1,-100,0.262886643,0.025181711,1.268313766,0.262886643,35,0.024484,0.090992647,-100,0.255707055,0.031848576,1.178408504,0.255707055
CL,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,2,0.043762,0.1,-100,0.270184249,0.025282526,1.526944399,0.270184249,19,0.066266,0.121673004,-100,0.296472341,0.043237474,1.404084563,0.296472341
CL,Desktop,/4735792/reuters_mpu,10,0.070089,0.104166667,-100,0.298429966,0.028255597,1.627891541,0.298429966,13,0.07904,0.084745763,-100,0.305157453,0.030725379,1.648164749,0.305157453
CL,Desktop,/4735792/reuters_desktop_homepage_leaderboard_atf,6,0.070089,0.104166667,-100,0.269343227,0.013863653,1.698537707,0.269343227,6,0.0984,0.144,-100,0.277276814,0.023670683,1.703046083,0.277276814
CL,Desktop,/4735792/reuters_billboard_desktop_3,13,0.070089,0.104166667,-100,0.285719603,0.020044019,1.67712307,0.285719603,13,0.039158,0.074074074,-100,0.276604921,0.010229224,1.665918946,0.276604921
CL,Smartphone,/4735792/reuters_mpu,5,0.05164,0.150862069,-100,0.287337333,0.030911028,1.459468603,0.287337333,5,0.104337,0.156626506,-100,0.307781667,0.040617552,1.529495955,0.307781667
CL,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,1,0.14675,0.153846154,-100,0.305724919,0.039421268,1.438058734,0.305724919,1,0.127411,0.252631579,-100,0.280495375,0.040228512,1.294764042,0.280495375
CL,Smartphone,/4735792/reuters_mobile_mpu_2,1,0.047603,0.191780822,-100,0.262596816,0.0214181,1.368608475,0.262596816,20,0.112338,0.217391304,-100,0.305211395,0.052253064,1.277658582,0.305211395
CL,Smartphone,/4735792/reuters_mobile_mpu_1,1,0.047603,0.191780822,-100,0.271660954,0.033577591,1.505044937,0.271660954,15,0.143718,0.184952978,-100,0.334110141,0.062893994,1.495424628,0.334110141
CL,Smartphone,/4735792/reuters_mobile_mpu_3,1,0.047603,0.191780822,-100,0.267144054,0.02876002,1.336263299,0.267144054,10,0.092,0.192857143,-100,0.301478475,0.045929831,1.281324267,0.301478475
CL,Desktop,/4735792/reuters_billboard_desktop_1,1,0.255273,0.212121212,-100,0.320379943,0.066782743,1.953436255,0.320379943,5,0.11101,0.181818182,-100,0.2815606,0.051655203,1.599130511,0.2815606
CL,Desktop,/4735792/reuters_desktop_right_rail_3,1,0.109004,0.226720648,-100,0.281634033,0.040019266,1.528038621,0.281634033,2,0.046293,0.146341463,-100,0.270323366,0.027141606,1.486667871,0.270323366
CL,Desktop,/4735792/reuters_desktop_native_1,6,0.12175,0.234042553,-100,0.30720827,0.043283429,1.590287566,0.30720827,26,0.0107,0.020576132,-100,0.288573325,0.013188663,1.562840462,0.288573325
CL,Desktop,/4735792/reuters_desktop_leaderboard_atf,4,0.12175,0.234042553,-100,0.280744612,0.039280478,1.37219429,0.280744612,39,0.123208,0.193717277,-100,0.299241394,0.057532039,1.282310367,0.299241394
CL,Desktop,/4735792/reuters_desktop_native_2,1,0.12175,0.234042553,-100,0.313526094,0.035997506,1.544623256,0.313526094,15,0.005331,0.009933775,-100,0.298926413,0.007975603,1.487420678,0.298926413
CL,Desktop,/4735792/reuters_desktop_right_rail_1,7,0.12175,0.234042553,-100,0.319689214,0.041391235,1.371253371,0.319689214,79,0.182557,0.284028324,-100,0.330875009,0.072447203,1.253916979,0.330875009
CL,Desktop,/4735792/reuters_desktop_right_rail_2,1,0.12175,0.234042553,-100,0.337817252,0.030124007,1.437446952,0.337817252,63,0.122302,0.188425303,-100,0.35670206,0.059849214,1.293715596,0.35670206
CL,Tablet,/4735792/reuters_desktop_native_2,1,0.0395,0.25,-100,0.24819988,0.018822426,1.381856799,0.24819988,1,0,0,-100,0.268672466,-0.002613335,1.585182548,0.268672466
CL,Tablet,/4735792/reuters_desktop_right_rail_1,1,0.0395,0.25,-100,0.266460449,0.017076332,1.360230446,0.266460449,1,0.034,0.25,-100,0.263859957,0.016194861,1.355389833,0.263859957
CL,Tablet,/4735792/reuters_desktop_right_rail_4,3,0.0395,0.25,-100,0.251041293,0.015768839,1.475679636,0.251041293,3,0,0,-100,0.265367925,-0.006026247,1.687594414,0.265367925
CL,Smartphone,/4735792/reuters_mobile_leaderboard,1,0.159328,0.293103448,-100,0.283384711,0.045625776,1.359153032,0.283384711,56,0.020339,0.128125,-100,0.243624479,0.035809647,1.174620032,0.243624479
CL,Tablet,/4735792/reuters_billboard_desktop_1,2,0.163,0.3,-100,0.262477577,0.052683573,1.560948133,0.262477577,2,0.75,1,-100,0.322544664,-0.003392766,1.571790695,0.322544664
CL,Tablet,/4735792/reuters_desktop_right_rail_2,1,0.070444,0.444444444,-100,0.275183737,0.011030789,1.277591109,0.275183737,1,0.053667,0.5,-100,0.265905917,0.004587507,1.278022528,0.265905917
CL,Tablet,/4735792/reuters_desktop_native_1,1,0.070444,0.444444444,-100,0.219839662,0.020735208,1.356768012,0.219839662,1,0,0,-100,0.249651566,-0.006898477,1.658600211,0.249651566
CM,Smartphone,/4735792/reuters_mobile_leaderboard,1,0,0,-100,0.253204495,-0.039772969,1.466616511,0.253204495,46,0.004799,0.016497462,-100,0.262425035,-0.014672822,1.29708159,0.262425035
CM,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,1,0,0,-100,0.256027043,-0.041483041,1.436456919,0.256027043,10,0.011838,0.084415584,-100,0.258639365,-0.017138818,1.264202952,0.258639365
CM,Smartphone,/4735792/reuters_mobile_mpu_2,3,0.001244,0.012820513,-100,0.280921936,-0.038822848,1.465972424,0.280921936,11,0.003818,0.044198895,-100,0.28803277,-0.026481519,1.360005498,0.28803277
CM,Smartphone,/4735792/reuters_mobile_mpu_3,4,0.001244,0.012820513,-100,0.272616237,-0.026420608,1.471325397,0.272616237,4,0.006725,0.039215686,-100,0.272018909,-0.020377699,1.441271663,0.272018909
CM,Smartphone,/4735792/reuters_mobile_mpu_1,5,0.001244,0.012820513,-100,0.286233455,-0.017951794,1.554435849,0.286233455,15,0.010393,0.030612245,-100,0.29543823,-0.008670059,1.481048584,0.29543823
CM,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,4,0.00257,0.023255814,-100,0.267831951,-0.035088953,1.383933902,0.267831951,4,0,0,-100,0.268056661,-0.039935429,1.415140748,0.268056661
CM,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,3,0.00257,0.023255814,-100,0.272690296,-0.023864016,1.51948452,0.272690296,3,0.00358,0.02,-100,0.273448944,-0.024344627,1.525752187,0.273448944
CM,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,1,0.029778,0.111111111,-100,0.256791741,-0.012521102,1.394145846,0.256791741,1,0.003235,0.058823529,-100,0.251897931,-0.024522392,1.426259637,0.251897931
CN,Tablet,/4735792/reuters_desktop_right_rail_2,1,0,0,-100,0.31706658,-0.016454866,1.503331423,0.31706658,1,0.246923,0.230769231,-100,0.439246356,0.05132487,1.549021602,0.439246356
CN,Smartphone,/4735792/reuters_mobile_mpu_1,1,0.03783,0.085106383,-100,0.307236552,0.018394051,1.499718547,0.307236552,35,0.369043,0.269035533,-100,0.463396668,0.115106665,1.552412271,0.463396668
CN,Smartphone,/4735792/reuters_mobile_mpu_3,1,0.03783,0.085106383,-100,0.303314865,0.018223647,1.46324122,0.303314865,34,0.320188,0.216326531,-100,0.455380768,0.099320963,1.490578175,0.455380768
CN,Smartphone,/4735792/reuters_mobile_mpu_2,1,0.03783,0.085106383,-100,0.293559074,0.013566581,1.488948226,0.293559074,47,0.316642,0.228318584,-100,0.439005464,0.105532669,1.491954684,0.439005464
CN,Smartphone,/4735792/reuters_mobile_leaderboard,1,0.03783,0.085106383,-100,0.286936134,0.015133913,1.430406332,0.286936134,193,0.042622,0.020725389,-100,0.319748491,0.038935967,1.296711802,0.319748491
CN,Desktop,/4735792/reuters_mobile_mpu_2,1,0.065455,0.090670171,-100,0.31354323,0.01327638,1.673273087,0.31354323,5,0.188967,0.223140496,-100,0.35690245,0.059542317,1.58602643,0.35690245
CN,Desktop,/4735792/reuters_mobile_mpu_1,1,0.065455,0.090670171,-100,0.319984138,0.018485596,1.702632546,0.319984138,3,0.148652,0.178571429,-100,0.349645913,0.047216993,1.667039275,0.349645913
CN,Desktop,/4735792/reuters_desktop_leaderboard_atf,2,0.105294,0.126175982,-100,0.3013345,0.0315773,1.466577411,0.3013345,11,0.192934,0.241241241,-100,0.325230986,0.070048116,1.386787176,0.325230986
CN,Desktop,/4735792/reuters_desktop_right_rail_3,1,0.105294,0.126175982,-100,0.329757005,0.039132413,1.521675944,0.329757005,1,0.109508,0.147540984,-100,0.327160954,0.042554587,1.50568223,0.327160954
CN,Desktop,/4735792/reuters_mobile_leaderboard,1,0.105294,0.126175982,-100,0.32633248,0.027982747,1.589305758,0.32633248,28,0.06518,0.072953737,-100,0.321389943,0.03117705,1.467073083,0.321389943
CN,Desktop,/4735792/reuters_desktop_right_rail_4,1,0.105294,0.126175982,-100,0.357508302,0.030016622,1.832847238,0.357508302,17,0.175,0.190133607,-100,0.406559438,0.061415721,1.673896432,0.406559438
CN,Desktop,/4735792/reuters_desktop_right_rail_2,6,0.105294,0.126175982,-100,0.385963559,0.03503843,1.420385957,0.385963559,91,0.044736,0.200657259,-100,0.332281709,0.045111131,1.209473491,0.332281709
CN,Desktop,/4735792/reuters_desktop_native_2,2,0.105294,0.126175982,-100,0.351745516,0.037369013,1.584663391,0.351745516,39,0.001137,0.002300966,-100,0.325823903,0.011983552,1.440625548,0.325823903
CN,Desktop,/4735792/reuters_desktop_native_1,6,0.105294,0.126175982,-100,0.351095587,0.038654875,1.505457759,0.351095587,132,0,0,-100,0.319473386,0.015412383,1.323865652,0.319473386
CN,Desktop,/4735792/reuters_mobile_mpu_3,1,0.105294,0.126175982,-100,0.327172756,0.028810684,1.606283784,0.327172756,5,0.076034,0.137931034,-100,0.323393553,0.03132122,1.477735758,0.323393553
CN,Desktop,/4735792/reuters_desktop_right_rail_1,1,0.078306,0.12962963,-100,0.331401885,0.017557062,1.539456725,0.331401885,125,0.091728,0.168,-100,0.33920157,0.050563317,1.293685555,0.33920157
CN,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,33,0.117405,0.138372093,-100,0.353974819,0.052983802,1.287703991,0.353974819,190,0.074426,0.089473684,-100,0.333375931,0.052693225,1.221761584,0.333375931
CN,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,13,0.117405,0.138372093,-100,0.349631578,0.048656482,1.396869779,0.349631578,51,0.329608,0.245541838,-100,0.445023298,0.108576596,1.467413187,0.445023298
CN,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,10,0.117405,0.138372093,-100,0.343245894,0.044973649,1.373971343,0.343245894,28,0.193363,0.179028133,-100,0.380985647,0.068510331,1.35616529,0.380985647
CN,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,10,0.117405,0.138372093,-100,0.328602374,0.043048691,1.393213034,0.328602374,42,0.233617,0.207048458,-100,0.381252319,0.085740812,1.375093102,0.381252319
CN,Smartphone-iOS,/4735792/reuters_mpu,7,0.119139,0.146067416,-100,0.330688477,0.048506379,1.461033225,0.330688477,11,0.28044,0.274725275,-100,0.379984379,0.089856908,1.490844727,0.379984379
CN,Desktop,/4735792/reuters_billboard_desktop_4,1,0.143614,0.151006711,-100,0.301411122,0.022012502,1.416810036,0.301411122,1,0.101884,0.072463768,-100,0.288559794,0.003431252,1.464397311,0.288559794
CN,Desktop,/4735792/reuters_billboard_desktop_3,3,0.143614,0.151006711,-100,0.324803203,0.035196599,1.773976207,0.324803203,24,0.10697,0.115220484,-100,0.327750236,0.037711781,1.621384859,0.327750236
CN,Tablet,/4735792/reuters_mobile_mpu_1,1,0.162937,0.164556962,-100,0.345179737,0.040521681,1.740309596,0.345179737,3,0.383067,0.266666667,-100,0.435229748,0.087668911,1.863266945,0.435229748
CN,Tablet,/4735792/reuters_desktop_native_2,1,0.162937,0.164556962,-100,0.378365636,0.038220834,1.627989411,0.378365636,2,0,0,-100,0.310869813,-0.006522316,1.600740433,0.310869813
CN,Tablet,/4735792/reuters_mobile_mpu_2,4,0.162937,0.164556962,-100,0.338030308,0.042680454,1.611598015,0.338030308,5,0.1608,0.14,-100,0.343293607,0.040985353,1.621163249,0.343293607
CN,Tablet,/4735792/reuters_mobile_mpu_3,6,0.162937,0.164556962,-100,0.349871218,0.043639846,1.574983239,0.349871218,6,0.115,0.25,-100,0.302571207,0.040008757,1.454295635,0.302571207
CN,Desktop,/4735792/reuters_desktop_homepage_leaderboard_atf,2,0.154598,0.169291339,-100,0.313084453,0.033672899,1.781244278,0.313084453,2,0.189004,0.173431734,-100,0.326171041,0.040068451,1.838020325,0.326171041
CN,Desktop,/4735792/reuters_mpu,9,0.154598,0.169291339,-100,0.347306252,0.056861687,1.616297007,0.347306252,11,0.148208,0.192307692,-100,0.342807651,0.059600722,1.567343473,0.342807651
CN,Desktop,/4735792/reuters_billboard_desktop_1,7,0.154598,0.169291339,-100,0.328964233,0.065222546,1.516310692,0.328964233,7,0.23759,0.212851406,-100,0.352888584,0.084786274,1.594920993,0.352888584
CN,Smartphone,/4735792/reuters_mpu,3,0.18958,0.169550173,-100,0.354324937,0.061569728,1.534430146,0.354324937,3,0.362,0.284210526,-100,0.399840802,0.101087049,1.651927352,0.399840802
CN,Tablet,/4735792/reuters_mobile_leaderboard,1,0.0725,0.5,-100,0.249604225,0.025499219,1.519677997,0.249604225,1,0.099,0.153846154,-100,0.305751175,0.021235768,1.637224197,0.305751175
CO,Desktop,/4735792/reuters_mobile_leaderboard,3,0,0,-100,0.252386987,-0.007355844,1.612006187,0.252386987,27,0.014932,0.06,-100,0.260699123,0.019249899,1.422834635,0.260699123
CO,Desktop,/4735792/reuters_mobile_mpu_1,3,0,0,-100,0.286653757,-0.005157701,1.87045753,0.286653757,62,0.035613,0.127388535,-100,0.302678049,0.038965154,1.52270627,0.302678049
CO,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,6,0.011568,0.030821918,-100,0.287797421,0.015328841,1.59483099,0.287797421,36,0.041197,0.089242054,-100,0.304637849,0.038583379,1.414549112,0.304637849
CO,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,7,0.011568,0.030821918,-100,0.276341408,0.008422624,1.458090186,0.276341408,42,0.053853,0.115763547,-100,0.294487327,0.038681723,1.288020015,0.294487327
CO,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,5,0.011568,0.030821918,-100,0.28072989,0.012113205,1.432260752,0.28072989,23,0.072621,0.136363636,-100,0.302535266,0.042164501,1.262943387,0.302535266
CO,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,8,0.007658,0.04,-100,0.269778252,0.015875671,1.330699325,0.269778252,207,0.046647,0.028985507,-100,0.299040198,0.047572561,1.229857087,0.299040198
CO,Tablet,/4735792/reuters_mpu,2,0.0146,0.04,-100,0.264660776,0.005472896,1.732276559,0.264660776,2,0,0,-100,0.259160489,-0.003927794,1.768052697,0.259160489
CO,Smartphone,/4735792/reuters_mobile_mpu_3,1,0.04184,0.06,-100,0.286663502,0.019336337,1.528200388,0.286663502,9,0.10432,0.149473684,-100,0.318813771,0.048268955,1.376605272,0.318813771
CO,Desktop,/4735792/reuters_billboard_desktop_1,3,0.020855,0.070404172,-100,0.268033147,0.025082184,1.686775208,0.268033147,15,0.054279,0.117117117,-100,0.283667564,0.046926063,1.517603278,0.283667564
CO,Desktop,/4735792/reuters_billboard_desktop_2,2,0.020855,0.070404172,-100,0.265009224,-0.009365398,1.539679527,0.265009224,2,0.103333,0.416666667,-100,0.247718334,0.029848984,1.244515777,0.247718334
CO,Desktop,/4735792/reuters_desktop_right_rail_2,2,0.011429,0.071428571,-100,0.302111953,0.001058842,1.365131617,0.302111953,196,0.058974,0.12244898,-100,0.326437473,0.054183256,1.147556901,0.326437473
CO,Smartphone-iOS,/4735792/reuters_mpu,7,0.025568,0.071518193,-100,0.292720169,0.029884771,1.449190736,0.292720169,7,0.045704,0.088888889,-100,0.301024348,0.035472285,1.452772498,0.301024348
CO,Desktop,/4735792/reuters_mpu,74,0.008108,0.071805007,-100,0.288018495,0.036111895,1.458397627,0.288018495,76,0.007895,0.075,-100,0.287470102,0.036656439,1.452378631,0.287470102
CO,Desktop,/4735792/reuters_desktop_homepage_leaderboard_atf,16,0.031738,0.071805007,-100,0.27396214,0.009375929,1.583118796,0.27396214,16,0.04403,0.094527363,-100,0.277054876,0.014878484,1.573530197,0.277054876
CO,Desktop,/4735792/reuters_mobile_mpu_2,1,0.017952,0.075085324,-100,0.272058398,-0.005395545,1.637783289,0.272058398,2,0.030716,0.074626866,-100,0.281561494,-0.000757478,1.626399398,0.281561494
CO,Desktop,/4735792/reuters_mobile_mpu_3,1,0.029485,0.077147016,-100,0.269736558,0.005194806,1.663489342,0.269736558,1,0.019394,0.03030303,-100,0.270017058,-0.003250529,1.713231683,0.270017058
CO,Smartphone,/4735792/reuters_mobile_mpu_2,2,0.05776,0.078212291,-100,0.29309842,0.020193029,1.522492051,0.29309842,33,0.08086,0.134382567,-100,0.31525287,0.045107346,1.326174974,0.31525287
CO,Smartphone,/4735792/reuters_mobile_mpu_1,1,0.05776,0.078212291,-100,0.304974407,0.024824653,1.700141549,0.304974407,29,0.097085,0.122093023,-100,0.338537157,0.051050257,1.489246368,0.338537157
CO,Smartphone,/4735792/reuters_mpu,10,0.044947,0.086574655,-100,0.30314514,0.03855129,1.487561107,0.30314514,10,0.069241,0.126582278,-100,0.310623646,0.047138043,1.465992451,0.310623646
CO,Desktop,/4735792/reuters_desktop_right_rail_3,5,0.04787,0.08988764,-100,0.292522222,0.030439824,1.454908729,0.292522222,5,0.007461,0.04494382,-100,0.277739733,0.016150532,1.452235579,0.277739733
CO,Desktop,/4735792/reuters_desktop_native_1,4,0.065091,0.138947368,-100,0.302165419,0.032994125,1.547344327,0.302165419,128,0,0,-100,0.291439235,0.02359226,1.401134372,0.291439235
CO,Desktop,/4735792/reuters_desktop_right_rail_1,6,0.065091,0.138947368,-100,0.319714248,0.02396296,1.354626536,0.319714248,242,0.082029,0.223140496,-100,0.3026416,0.063864663,1.106801867,0.3026416
CO,Desktop,/4735792/reuters_desktop_native_2,1,0.065091,0.138947368,-100,0.298173636,0.025382627,1.669182181,0.298173636,54,0,0.005934718,-100,0.298167288,0.018996254,1.534647346,0.298167288
CO,Desktop,/4735792/reuters_desktop_right_rail_4,1,0.065091,0.138947368,-100,0.306156069,0.015017919,1.733650208,0.306156069,74,0.030338,0.086885246,-100,0.301428229,0.025307823,1.40522182,0.301428229
CO,Desktop,/4735792/reuters_billboard_desktop_4,1,0.065091,0.138947368,-100,0.244225308,0.009989771,1.335142016,0.244225308,5,0.098611,0.166666667,-100,0.26881355,0.027185176,1.261556745,0.26881355
CO,Desktop,/4735792/reuters_billboard_desktop_3,1,0.065091,0.138947368,-100,0.269414395,0.008256732,1.782917261,0.269414395,39,0.020225,0.045060659,-100,0.283500314,0.01390586,1.573973536,0.283500314
CO,Desktop,/4735792/reuters_desktop_leaderboard_atf,4,0.065091,0.138947368,-100,0.28343299,0.031449795,1.377108216,0.28343299,154,0.053753,0.084415584,-100,0.294332504,0.053313643,1.213181496,0.294332504
CO,Smartphone,/4735792/reuters_mobile_leaderboard,21,0.354882,0.184587814,-100,0.486780107,0.108231448,1.560262084,0.486780107,149,0.105926,0.073825503,-100,0.330004543,0.063663855,1.269792914,0.330004543
CO,Tablet,/4735792/reuters_mobile_leaderboard,1,0.647043,0.5,-100,0.471721321,0.104206763,1.894703746,0.471721321,2,0.184413,0.233695652,-100,0.322607636,0.050767917,1.55151403,0.322607636
CR,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,2,0.010556,0.017094017,-100,0.277336508,0.005411624,1.553916097,0.277336508,12,0.033632,0.128834356,-100,0.286746085,0.029968834,1.336968303,0.286746085
CR,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,3,0.005215,0.027624309,-100,0.260208189,0.009729682,1.463479638,0.260208189,19,0.068217,0.153846154,-100,0.291858792,0.04680261,1.279363513,0.291858792
CR,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,2,0.005215,0.027624309,-100,0.27900812,0.014463386,1.651669741,0.27900812,22,0.041611,0.106109325,-100,0.305090636,0.039758157,1.45732379,0.305090636
CR,Desktop,/4735792/reuters_billboard_desktop_2,1,0.0064,0.033333333,-100,0.251624256,-0.014266625,1.667084098,0.251624256,1,0,0,-100,0.250747174,-0.022032863,1.703294396,0.250747174
CR,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,2,0.004559,0.043010753,-100,0.254087627,0.011063271,1.33134973,0.254087627,88,0.029023,0.056356488,-100,0.279334605,0.03765795,1.186583996,0.279334605
CR,Desktop,/4735792/reuters_billboard_desktop_1,1,0.039022,0.067039106,-100,0.261547565,0.031658228,1.744870424,0.261547565,3,0.104706,0.235294118,-100,0.276781112,0.063065223,1.50151372,0.276781112
CR,Desktop,/4735792/reuters_mpu,2,0.039022,0.067039106,-100,0.28584677,0.018085379,1.679957628,0.28584677,2,0.0654,0.08,-100,0.298391491,0.02429907,1.703759789,0.298391491
CR,Desktop,/4735792/reuters_billboard_desktop_3,2,0.039022,0.067039106,-100,0.257964671,0.006748028,1.809475541,0.257964671,6,0.003222,0.011111111,-100,0.255738527,-0.002762781,1.737799287,0.255738527
CR,Desktop,/4735792/reuters_mobile_leaderboard,1,0.039448,0.103448276,-100,0.257592589,0.019261479,1.618219972,0.257592589,2,0.007929,0.047619048,-100,0.248285294,0.008230426,1.603911996,0.248285294
CR,Desktop,/4735792/reuters_desktop_native_1,1,0.039448,0.103448276,-100,0.28133589,0.023841055,1.739503741,0.28133589,11,0,0,-100,0.289317042,0.009834429,1.672071099,0.289317042
CR,Desktop,/4735792/reuters_desktop_right_rail_1,1,0.039448,0.103448276,-100,0.299954295,0.01345349,1.607315898,0.299954295,21,0.109675,0.216494845,-100,0.335474193,0.053968698,1.419083953,0.335474193
CR,Desktop,/4735792/reuters_desktop_leaderboard_atf,1,0.09635,0.11,-100,0.278610677,0.034007575,1.629795432,0.278610677,24,0.087424,0.11790393,-100,0.301982105,0.053588074,1.413384795,0.301982105
CR,Desktop,/4735792/reuters_desktop_right_rail_2,1,0.048848,0.121212121,-100,0.322256982,0.01582182,1.497730136,0.322256982,15,0.066686,0.142011834,-100,0.347770363,0.037076242,1.37803483,0.347770363
CR,Desktop,/4735792/reuters_desktop_native_2,1,0.048848,0.121212121,-100,0.299596488,0.021201788,1.746700644,0.299596488,13,0.001696,0.008928571,-100,0.307763129,0.010081662,1.700810671,0.307763129
CR,Smartphone,/4735792/reuters_mobile_mpu_3,2,0.058526,0.153488372,-100,0.297799051,0.035075635,1.438552618,0.297799051,25,0.037532,0.095744681,-100,0.309407949,0.033600312,1.348756433,0.309407949
CR,Smartphone,/4735792/reuters_mobile_leaderboard,3,0.099394,0.167883212,-100,0.299007028,0.044737734,1.408081055,0.299007028,148,0.046007,0.074324324,-100,0.284151733,0.047489431,1.268953204,0.284151733
CR,Desktop,/4735792/reuters_desktop_right_rail_4,1,0.161892,0.243243243,-100,0.346215516,0.051748276,1.989099145,0.346215516,4,0.068135,0.189189189,-100,0.309026629,0.037492283,1.783595443,0.309026629
CR,Smartphone-iOS,/4735792/reuters_mpu,2,0.137023,0.312292359,-100,0.294597954,0.055207353,1.36143291,0.294597954,2,0.264524,0.452380952,-100,0.311351299,0.070350535,1.403923035,0.311351299
CR,Tablet,/4735792/reuters_desktop_leaderboard_atf,1,0.22,0.333333333,-100,0.289120048,0.058620758,1.482610822,0.289120048,1,0.199,0.333333333,-100,0.283392757,0.055651583,1.461958528,0.283392757
CR,Smartphone,/4735792/reuters_mobile_mpu_2,2,0.111429,0.428571429,-100,0.276474297,0.050017517,1.285922647,0.276474297,33,0.076741,0.152941176,-100,0.315558434,0.049306531,1.373939276,0.315558434
CR,Smartphone,/4735792/reuters_mobile_mpu_1,1,0.111429,0.428571429,-100,0.284096688,0.053680297,1.443956375,0.284096688,35,0.046819,0.105603448,-100,0.321220189,0.040311273,1.500195384,0.321220189
CR,Tablet,/4735792/reuters_desktop_right_rail_2,2,0.63,1,-100,0.449193746,-0.003322088,1.588111758,0.449193746,2,0.13175,0.3125,-100,0.331879228,0.037020821,1.444258571,0.331879228
CS,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,1,0,0,-100,0.34198004,0.023396481,1.686739564,0.34198004,5,0.001754,0.01754386,-100,0.352920681,0.032880712,1.598257065,0.352920681
CS,Desktop,/4735792/reuters_desktop_native_1,1,0,0,-100,0.366526991,0.020198209,1.854196548,0.366526991,6,0,0,-100,0.376852334,0.029183209,1.75361526,0.376852334
CS,Smartphone,/4735792/reuters_mobile_leaderboard,1,0,0,-100,0.369108468,0.026264468,1.670501947,0.369108468,3,0.023774,0.081761006,-100,0.369329333,0.043223318,1.551679015,0.369329333
CS,Desktop,/4735792/reuters_desktop_right_rail_1,1,0,0,-100,0.372741222,0.00632465,1.620425463,0.372741222,23,0.000131,0.002421308,-100,0.374598265,0.025182307,1.46491468,0.374598265
CS,Desktop,/4735792/reuters_desktop_leaderboard_atf,1,0,0,-100,0.299977332,0.019771701,1.807246447,0.299977332,6,0.004671,0.028481013,-100,0.312689155,0.034679022,1.671670556,0.312689155
CS,Desktop,/4735792/reuters_billboard_desktop_1,2,0,0,-100,0.30934599,0.041384395,1.880205512,0.30934599,2,0,0,-100,0.30934599,0.041384395,1.880205512,0.30934599
CS,Desktop,/4735792/reuters_desktop_homepage_leaderboard_atf,1,0,0,-100,0.299190164,0.011023324,1.90104568,0.299190164,6,0,0,-100,0.306795597,0.017970106,1.80090034,0.306795597
CS,Desktop,/4735792/reuters_billboard_desktop_3,4,0,0,-100,0.306130111,0.01847896,1.953483582,0.306130111,4,0,0,-100,0.306130111,0.01847896,1.953483582,0.306130111
CS,Smartphone-iOS,/4735792/reuters_mpu,1,0,0,-100,0.336920679,0.031602945,1.730664134,0.336920679,1,0,0,-100,0.336920679,0.031602945,1.730664134,0.336920679
CS,Desktop,/4735792/reuters_mpu,4,0,0,-100,0.34424448,0.028346807,1.794260621,0.34424448,8,0,0,-100,0.348974824,0.0326504,1.752060533,0.348974824
CS,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,1,0,0,-100,0.348173887,0.027051372,1.718913674,0.348173887,4,0,0,-100,0.357821107,0.033181299,1.658005357,0.357821107
CS,Desktop,/4735792/reuters_desktop_right_rail_2,2,0,0,-100,0.405128837,0.025495756,1.745674968,0.405128837,35,0.000931,0.011428571,-100,0.40727362,0.048789095,1.595126033,0.40727362
CS,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,1,0,0,-100,0.368876845,0.024535296,1.625773311,0.368876845,8,0.008729,0.043478261,-100,0.380479008,0.041148998,1.50462091,0.380479008
CS,Desktop,/4735792/reuters_desktop_native_2,1,0.00182,0.016348774,-100,0.356417149,0.023971742,1.89939785,0.356417149,2,0,0,-100,0.362995565,0.023880174,1.898207903,0.362995565
